time,sv,SVclockBias,SVclockDrift,SVclockDriftRate,IODEC,Crs,DeltaN,M0,Cuc,Eccentricity,Cus,sqrtA,Toe,Cic,Omega0,Cis,Io,Crc,omega,OmegaDot,IDOT,BDTWeek,URA,health,TGD,TransTime
2021-06-24 00:00:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:00:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:00:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:00:00,I09,0.0007623047567904,-2.773958840407e-11,0.0,0.0,206.0625,3.171560679661e-09,0.7512157000178,6.549060344696e-06,0.001829810556956,2.816319465637e-05,6493.503732681,345600.0,5.215406417847e-08,-2.882886621674,2.756714820862e-07,0.5082782060675,-770.75,-3.120650200087,-2.738685505816e-09,1.361485282755e-09,2163.0,2.0,0.0,-1.862645e-09,345612.0
2021-06-24 00:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:05:36,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:05:36,I05,0.0006697187200189,2.874003257602e-10,0.0,161.0,-106.3125,2.841546933264e-09,2.026347762958,-3.617256879807e-06,0.001789698144421,2.773851156235e-05,6493.286027908,345936.0,-1.527369022369e-07,-3.108911306543,-5.587935447693e-08,0.5099614703307,-764.375,3.126472605265,-2.332954319769e-09,9.868268195838e-10,2163.0,2.0,0.0,-4.656613e-10,346332.0
2021-06-24 00:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:20:48,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:20:48,I05,0.0006699818186462,2.88309820462e-10,0.0,162.0,-107.5,2.842975564201e-09,2.094190071011,-3.676861524582e-06,0.001791047514416,2.780929207802e-05,6493.276996613,346848.0,-1.4528632164e-07,-3.108915468545,-5.960464477539e-08,0.5099628015862,-766.4375,3.125142028607,-2.335811581642e-09,9.839695577102e-10,2163.0,2.0,0.0,-4.656613e-10,347100.0
2021-06-24 00:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:36:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:36:00,I05,0.0006702477112412,2.900151230278e-10,0.0,163.0,-111.0,2.840118302327e-09,2.159698868195,-3.810971975327e-06,0.001790027599782,2.791732549667e-05,6493.283311844,347760.0,-1.415610313416e-07,-3.10891641359,-6.332993507385e-08,0.5099634174747,-769.8125,3.126142338342,-2.337240212579e-09,9.825409267734e-10,2163.0,2.0,0.0,-4.656613e-10,347964.0
2021-06-24 00:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:50:24,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 00:50:24,I05,0.0006704982370138,2.902424967033e-10,0.0,164.0,-116.9375,2.832975147643e-09,2.222166918469,-4.01958823204e-06,0.001789387664758,2.803280949593e-05,6493.286542892,348624.0,-1.415610313416e-07,-3.108918068151,-6.705522537231e-08,0.5099641474708,-773.75,3.126683442481,-2.335811581642e-09,9.821837690392e-10,2163.0,2.0,0.0,-4.656613e-10,348828.0
2021-06-24 00:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:05:36,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:05:36,I05,0.0006707622669637,2.893330020015e-10,0.0,165.0,-126.0625,2.818688838275e-09,2.288066718546,-4.328787326813e-06,0.001788521534763,2.814456820488e-05,6493.290313721,349536.0,-1.415610313416e-07,-3.108919964093,-7.450580596924e-08,0.5099649272062,-777.875,3.127293354972,-2.332954319769e-09,9.828980845076e-10,2163.0,2.0,0.0,-4.656613e-10,349740.0
2021-06-24 01:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:20:48,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:20:48,I05,0.0006710248999298,2.88309820462e-10,0.0,166.0,-138.4375,2.800116636097e-09,2.353972224003,-4.72366809845e-06,0.001787555753253,2.823024988174e-05,6493.294044495,350448.0,-1.415610313416e-07,-3.108921965364,-8.195638656616e-08,0.5099657318111,-781.25,3.127897491863,-2.331525688832e-09,9.846838731786e-10,2163.0,2.0,0.0,-4.656613e-10,350652.0
2021-06-24 01:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:36:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:36:00,I05,0.0006712866015732,2.871729520848e-10,0.0,167.0,-153.375,2.772972648298e-09,2.420325388245,-5.189329385757e-06,0.001787290908396,2.825632691383e-05,6493.294157028,351360.0,-1.378357410431e-07,-3.108924907293,-9.313225746155e-08,0.5099669533477,-782.9375,3.12805469704,-2.324382534148e-09,9.861125041154e-10,2163.0,2.0,0.0,-4.656613e-10,351564.0
2021-06-24 01:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:50:24,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 01:50:24,I05,0.0006715357303619,2.884235072997e-10,0.0,168.0,-169.5,2.742971398626e-09,2.483109776998,-5.681067705154e-06,0.001786964130588,2.821534872055e-05,6493.294561386,352224.0,-1.341104507446e-07,-3.108927451307,-1.080334186554e-07,0.5099680856463,-782.25,3.128279769912,-2.315810748527e-09,9.878982927864e-10,2163.0,2.0,0.0,-4.656613e-10,352476.0
2021-06-24 01:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:00:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:00:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:00:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:00:00,I09,0.0007621017284691,-2.796696207952e-11,0.0,1.0,149.6875,3.161560263104e-09,1.279911861032,4.570931196213e-06,0.001826856285334,2.638623118401e-05,6493.48604393,352800.0,-2.086162567139e-07,-2.882903889959,2.644956111908e-07,0.5082881202633,-714.8125,-3.124318786087,-2.624395030873e-09,1.261481117181e-09,2163.0,2.0,0.0,-1.862645e-09,352812.0
2021-06-24 02:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:05:36,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:05:36,I05,0.000671798363328,2.876276994357e-10,0.0,169.0,-187.75,2.70582699427e-09,2.548259146913,-6.228685379028e-06,0.001783659681678,2.80886888504e-05,6493.306446075,353136.0,-1.303851604462e-07,-3.108928400741,-1.229345798492e-07,0.5099682743627,-778.75,3.129638870547,-2.307238962907e-09,9.900412391915e-10,2163.0,2.0,0.0,-4.656613e-10,353340.0
2021-06-24 02:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:20:48,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:20:48,I05,0.0006720586679876,2.861497705453e-10,0.0,170.0,-206.375,2.66582532804e-09,2.614569193107,-6.780028343201e-06,0.001783094950952,2.787262201309e-05,6493.307096481,354048.0,-1.229345798492e-07,-3.108931206618,-1.378357410431e-07,0.5099695866003,-772.125,3.129838627622,-2.295809915412e-09,9.918270278625e-10,2163.0,2.0,0.0,-4.656613e-10,354252.0
2021-06-24 02:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:36:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:36:00,I05,0.0006723185069859,2.855813363567e-10,0.0,171.0,-224.1875,2.621537768999e-09,2.680782426308,-7.297843694687e-06,0.001782133360393,2.757087349892e-05,6493.309089661,354960.0,-1.117587089539e-07,-3.108933757947,-1.527369022369e-07,0.5099708256919,-762.5,3.130134925587,-2.282952236981e-09,9.939699742677e-10,2163.0,2.0,0.0,-4.656613e-10,355116.0
2021-06-24 02:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:50:24,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 02:50:24,I05,0.000672566704452,2.86263457383e-10,0.0,172.0,-239.4375,2.577250209959e-09,2.743409130048,-7.737427949905e-06,0.001780731254257,2.722442150116e-05,6493.312683105,355824.0,-1.005828380585e-07,-3.108935904048,-1.676380634308e-07,0.5099718497345,-751.0,3.130516871553,-2.267237296677e-09,9.964700784071e-10,2163.0,2.0,0.0,-4.656613e-10,356028.0
2021-06-24 02:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:05:36,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:05:36,I05,0.0006728321313858,2.894466888392e-10,0.0,173.0,-253.0,2.527248127171e-09,2.809794090814,-8.121132850647e-06,0.001780462567694,2.681091427803e-05,6493.312232971,356736.0,-8.195638656616e-08,-3.108938588503,-1.862645149231e-07,0.5099735759779,-737.1875,3.130641270792,-2.248665094499e-09,9.989701825464e-10,2163.0,2.0,0.0,-4.656613e-10,356940.0
2021-06-24 03:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:20:48,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:20:48,I05,0.0006730984896421,2.920614861068e-10,0.0,174.0,-263.5,2.475817413447e-09,2.875737046974,-8.419156074524e-06,0.001777332159691,2.638623118401e-05,6493.321481705,357648.0,-5.960464477539e-08,-3.10893979541,-2.048909664154e-07,0.5099735423307,-722.5625,3.131206327289,-2.224378368573e-09,1.00182744442e-09,2163.0,2.0,0.0,-4.656613e-10,357852.0
2021-06-24 03:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:50:24,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 03:50:24,I05,0.0006736172363162,2.919477992691e-10,0.0,176.0,-274.75,2.374384616936e-09,3.004958302289,-8.728355169296e-06,0.001773845171556,2.562999725342e-05,6493.330694199,359424.0,3.725290298462e-09,-3.108943884266,-2.421438694e-07,0.5099755260477,-696.3125,3.131501939145,-2.167233131102e-09,1.00611333723e-09,2163.0,2.0,0.0,-4.656613e-10,359964.0
2021-06-24 03:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:00:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:00:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:00:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:00:00,I09,0.0007618963718414,-2.819433575496e-11,0.0,2.0,147.75,3.145845322799e-09,1.806197753329,4.485249519348e-06,0.001826722407714,2.524256706238e-05,6493.480537415,360000.0,-2.123415470123e-07,-2.882920429711,-2.235174179077e-08,0.5082967412395,-689.6875,-3.125573210544,-2.622966399936e-09,1.136833067946e-09,2163.0,2.0,0.0,-1.862645e-09,360012.0
2021-06-24 04:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:05:36,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:05:36,I05,0.0006738817319274,2.909246177296e-10,0.0,177.0,-276.5625,2.325811165085e-09,3.071528835676,-8.776783943176e-06,0.00177431164775,2.534314990044e-05,6493.328344345,360336.0,4.097819328308e-08,-3.108946110827,-2.495944499969e-07,0.5099771615901,-686.125,3.131439914345,-2.134374619556e-09,1.007184810433e-09,2163.0,2.0,0.0,-4.656613e-10,360876.0
2021-06-24 04:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:36:00,I04,-1.786416396499e-05,6.252776074689e-12,0.0,179.0,441.8125,2.268665927614e-09,-0.02501923753453,1.4279037714e-05,0.002190189785324,2.435222268105e-05,6493.293743134,362160.0,5.215406417847e-08,0.04873424849135,1.303851604462e-07,0.5120570229446,-653.3125,-3.081419007459,-2.077229382084e-09,-8.564642466022e-10,2163.0,2.0,0.0,-1.396984e-09,362748.0
2021-06-24 04:36:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:50:24,I04,-1.785717904568e-05,6.139089236967e-12,0.0,180.0,438.375,2.317239379464e-09,0.03800961360726,1.418218016624e-05,0.002186913043261,2.482160925865e-05,6493.284412384,363024.0,2.607703208923e-08,0.04873243008418,1.229345798492e-07,0.5120558496843,-669.8125,-3.081438951421,-2.097230215199e-09,-8.553927733996e-10,2163.0,2.0,0.0,-1.396984e-09,363276.0
2021-06-24 04:50:24,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 04:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:05:36,I04,-1.784926280379e-05,5.684341886081e-12,0.0,181.0,431.5,2.370098724125e-09,0.104693155953,1.399219036102e-05,0.002183750388213,2.534314990044e-05,6493.275737762,363936.0,7.450580596924e-09,0.04873104470076,1.117587089539e-07,0.5120563485394,-688.3125,-3.081613672116,-2.117231048314e-09,-8.532498269944e-10,2163.0,2.0,0.0,-1.396984e-09,364188.0
2021-06-24 05:05:36,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:20:48,I04,-1.784553751349e-05,6.139089236967e-12,0.0,182.0,421.375,2.421529437849e-09,0.1713657527457,1.370906829834e-05,0.002182974945754,2.586469054222e-05,6493.27460289,364848.0,-3.725290298462e-09,0.04872843778074,9.313225746155e-08,0.5120548139383,-706.5,-3.081776057486,-2.131517357682e-09,-8.511068805893e-10,2163.0,2.0,0.0,-1.396984e-09,365100.0
2021-06-24 05:20:48,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:36:00,I04,-1.784134656191e-05,6.252776074689e-12,0.0,183.0,408.4375,2.468674258763e-09,0.2379482571914,1.334771513939e-05,0.002183130010962,2.634525299072e-05,6493.276592255,365760.0,-7.450580596924e-09,0.04872631508661,8.195638656616e-08,0.5120535997163,-723.25,-3.081848744033,-2.142946405177e-09,-8.489639341841e-10,2163.0,2.0,0.0,-1.396984e-09,365964.0
2021-06-24 05:36:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:50:24,I04,-1.78343616426e-05,6.139089236967e-12,0.0,184.0,394.3125,2.508675924993e-09,0.301184155129,1.294910907745e-05,0.002181645715609,2.673640847206e-05,6493.273084641,366624.0,-7.450580596924e-09,0.04872454788157,7.078051567078e-08,0.512052373791,-736.75,-3.08207542319,-2.148660928924e-09,-8.471781455131e-10,2163.0,2.0,0.0,-1.396984e-09,366876.0
2021-06-24 05:50:24,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 05:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:00:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:00:00,I04,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:00:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:00:00,I09,0.0007617040537298,-2.751221472863e-11,0.0,3.0,89.4375,3.012982645678e-09,2.328267060754,2.68965959549e-06,0.001823766971938,2.621486783028e-05,6493.495435715,367200.0,-1.564621925354e-07,-2.882938449935,-8.195638656616e-08,0.5083046863476,-724.0625,-3.122611793292,-2.600108304947e-09,1.114689288426e-09,2163.0,2.0,0.0,-1.862645e-09,367212.0
2021-06-24 06:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:05:36,I04,-1.782923936844e-05,6.252776074689e-12,0.0,185.0,378.5,2.542963067476e-09,0.3679257241204,1.249834895134e-05,0.002180480747484,2.706795930862e-05,6493.27041626,367536.0,-3.725290298462e-09,0.04872249394458,6.705522537231e-08,0.5120515487052,-747.8125,-3.082306861219,-2.15008955986e-09,-8.461066723105e-10,2163.0,2.0,0.0,-1.396984e-09,367740.0
2021-06-24 06:05:36,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:20:48,I04,-1.782178878784e-05,6.252776074689e-12,0.0,186.0,363.0,2.570107055275e-09,0.4348985863118,1.205503940582e-05,0.002178278053179,2.729892730713e-05,6493.263881683,368448.0,3.725290298462e-09,0.04872067846325,6.705522537231e-08,0.5120509664638,-755.5,-3.082769582207,-2.147232297987e-09,-8.457495145763e-10,2163.0,2.0,0.0,-1.396984e-09,368652.0
2021-06-24 06:20:48,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:36:00,I04,-1.781666651368e-05,6.36646291241e-12,0.0,187.0,349.125,2.588679257453e-09,0.502046653424,1.164898276329e-05,0.002175705623813,2.743676304817e-05,6493.255321503,369360.0,7.450580596924e-09,0.04871894051657,7.82310962677e-08,0.5120509064842,-759.875,-3.083407050223,-2.140089143303e-09,-8.471781455131e-10,2163.0,2.0,0.0,-1.396984e-09,369564.0
2021-06-24 06:36:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:50:24,I04,-1.780968159437e-05,6.36646291241e-12,0.0,188.0,338.3125,2.597251043074e-09,0.5649077868597,1.133233308792e-05,0.002176628098823,2.749264240265e-05,6493.259435654,370224.0,7.450580596924e-09,0.04871727864163,9.313225746155e-08,0.5120497873518,-761.5,-3.083258784939,-2.130088726745e-09,-8.496782496525e-10,2163.0,2.0,0.0,-1.396984e-09,370476.0
2021-06-24 06:50:24,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 06:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:05:36,I04,-1.780223101377e-05,6.707523425575e-12,0.0,189.0,330.25,2.598679674011e-09,0.6320164151634,1.108646392822e-05,0.002174959285185,2.750009298325e-05,6493.253223419,371136.0,3.725290298462e-09,0.0487147594967,1.154839992523e-07,0.5120485175389,-761.4375,-3.083856445491,-2.115802417378e-09,-8.546784579312e-10,2163.0,2.0,0.0,-1.396984e-09,371340.0
2021-06-24 07:05:36,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:20:48,I04,-1.779850572348e-05,6.480149750132e-12,0.0,190.0,325.9375,2.591536519327e-09,0.6984783327348,1.095235347748e-05,0.002175245666876,2.747774124146e-05,6493.25451088,372048.0,-1.117587089539e-08,0.04871324391357,1.341104507446e-07,0.5120478987246,-760.5625,-3.083808278913,-2.10151610801e-09,-8.611072971468e-10,2163.0,2.0,0.0,-1.396984e-09,372252.0
2021-06-24 07:20:48,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:36:00,I04,-1.779431477189e-05,6.480149750132e-12,0.0,191.0,325.4375,2.577250209959e-09,0.7650371730176,1.092627644539e-05,0.002175074769184,2.745911478996e-05,6493.253845215,372960.0,-3.352761268616e-08,0.04871182049428,1.564621925354e-07,0.5120476748981,-759.9375,-3.083856727834,-2.084372536768e-09,-8.696790827675e-10,2163.0,2.0,0.0,-1.396984e-09,373164.0
2021-06-24 07:36:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:50:24,I04,-1.778872683644e-05,6.480149750132e-12,0.0,192.0,328.0625,2.557249376844e-09,0.8279496402487,1.100078225136e-05,0.002175319590606,2.747401595116e-05,6493.254695892,373824.0,-5.960464477539e-08,0.04870933353354,1.676380634308e-07,0.5120465820983,-760.5625,-3.083758468015,-2.068657596464e-09,-8.793223415908e-10,2163.0,2.0,0.0,-1.396984e-09,374076.0
2021-06-24 07:50:24,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 07:50:24,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:05:36,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:05:36,I04,-1.778360456228e-05,6.36646291241e-12,0.0,193.0,333.5,2.534391281855e-09,0.8941111724621,1.116096973419e-05,0.002175874309614,2.754479646683e-05,6493.257274628,374736.0,-9.685754776001e-08,0.04870777698871,1.750886440277e-07,0.5120458813605,-763.1875,-3.083409510851,-2.052942656159e-09,-8.90751389085e-10,2163.0,2.0,0.0,-1.396984e-09,374940.0
2021-06-24 08:05:36,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:05:36,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:20:48,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:20:48,I04,-1.777708530426e-05,6.36646291241e-12,0.0,194.0,340.9375,2.507247294057e-09,0.9603158592959,1.13882124424e-05,0.00217626534868,2.769008278847e-05,6493.259096146,375648.0,-1.341104507446e-07,0.04870592054566,1.750886440277e-07,0.5120450738298,-768.375,-3.083103484481,-2.038656346791e-09,-9.032519097819e-10,2163.0,2.0,0.0,-1.396984e-09,375852.0
2021-06-24 08:20:48,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:20:48,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:36:00,I02,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:36:00,I04,-1.777056604624e-05,6.480149750132e-12,0.0,195.0,349.3125,2.478674675321e-09,1.026908659759,1.165643334389e-05,0.002176010981202,2.792105078697e-05,6493.257316589,376560.0,-1.676380634308e-07,0.0487050662015,1.676380634308e-07,0.5120445427905,-776.3125,-3.083186458269,-2.02579866836e-09,-9.164667459472e-10,2163.0,2.0,0.0,-1.396984e-09,376764.0
2021-06-24 08:36:00,I05,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:36:00,I09,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-24 08:50:24,I02,,,,,,,,,,,,,,,,,,,,,,,,,
